params/n_steps,params/n_epochs,params/use_sde,params/verbose,time/time_elapsed,params/max_grad_norm,params/gamma,params/rollout_buffer_class,time/total_timesteps,params/learning_rate,params/clip_range,params/rollout_buffer_kwargs,time/iterations,rollout/ep_len_mean,time/fps,params/_init_setup_model,params/vf_coef,params/normalize_advantage,params/sde_sample_freq,params/device,params/policy_kwargs,params/seed,params/ent_coef,params/policy,mean_reward,params/stats_window_size,params/batch_size,params/gae_lambda,rollout/ep_rew_mean,params/clip_range_vf,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,4613,,,,71250,,,,95,15.05,15,,,,,,,,,,1.0927523,,,,1.12377321,,-0.03548765182495117,9.82375e-05,0.28038748204708097,0.014596846,-0.033617928825391274,0.2,0.038195639848709106,0.13599999966099857,-1.0247996211051942,2820,,
,,,,4660,,,,72000,,,,96,15.0,15,,,,,,,,,,1.2077978,,,,1.20995589,,-0.004629254341125488,9.821875e-05,0.19713423053423565,0.013978858,-0.033037148849728186,0.2,0.004848778247833252,0.12342222208001961,-1.034444260597229,2850,,
,,,,4707,,,,72750,,,,97,15.0,15,,,,,,,,,,1.284492,,,,1.2188105999999999,,0.011295497417449951,9.82e-05,0.11212011401851972,0.012795859,-0.03011981913707116,0.2,-0.033860910683870316,0.1289333326043561,-1.0286737481753032,2880,,
,,,,4754,,,,73500,,,,98,15.0,15,,,,,,,,,,1.1411458,,,,1.1851554800000001,,-0.01534271240234375,9.818125e-05,0.2838520685831706,0.012472752,-0.030838999941406976,0.2,0.057888299226760864,0.13848888815070193,-1.0161576588948569,2910,,
,,,,4801,,,,74250,,,,99,15.0,15,,,,,,,,,,1.103744,,,,1.07238301,,0.009664475917816162,9.816250000000001e-05,0.198236013452212,0.010987718,-0.027542412339502734,0.2,0.0098794624209404,0.11373333372175694,-1.0164398789405822,2940,,
,,,,,,,,75000,,,,,,,,,,,,,,,,1.0726311,,,,,,-0.03909897804260254,9.814375000000001e-05,0.3574722707271576,0.013454691,-0.029533463963369526,0.2,0.0850086435675621,0.10879999923830232,-1.0146009564399718,2970,15.0,1.6276341438293458
,,,,4852,,,,75000,,,,100,15.0,15,,,,,,,,,,,,,,1.10396226,,,,,,,,,,,,,
,,,,4901,,,,75750,,,,101,15.05,15,,,,,,,,,,1.1866125,,,,1.1770786800000002,,-0.032666683197021484,9.812500000000001e-05,0.1964021901289622,0.010583725,-0.026655312897668537,0.2,0.010804548859596252,0.11404444413104405,-1.0319673061370849,3000,,
,,,,4951,,,,76500,,,,102,15.05,15,,,,,,,,,,1.0843681,,,,1.11044838,,-0.026463031768798828,9.810625e-05,0.28738036851088206,0.009904061,-0.027331680226284582,0.2,0.056014448404312134,0.11075555545588335,-1.037470801671346,3030,,
,,,,4999,,,,77250,,,,103,15.0,15,,,,,,,,,,1.1894494,,,,1.0679565899999999,,0.032732486724853516,9.80875e-05,0.2221720774968465,0.013073808,-0.03078528285256278,0.2,0.01423739641904831,0.13191110986905794,-1.0221640070279439,3060,,
,,,,5047,,,,78000,,,,104,15.0,15,,,,,,,,,,0.988533,,,,1.0506937699999999,,-0.0025196075439453125,9.806875e-05,0.35800431966781615,0.014073163,-0.033002280385419705,0.2,0.0799822211265564,0.11475555564587316,-1.0030830343564352,3090,,
,,,,5095,,,,78750,,,,105,15.0,15,,,,,,,,,,1.0801541,,,,1.0957823400000002,,-0.04545426368713379,9.805e-05,0.2907927453517914,0.01268171,-0.030181924361776986,0.2,0.053646817803382874,0.1337333345785737,-1.0232411901156107,3120,,
,,,,5142,,,,79500,,,,106,15.0,15,,,,,,,,,,1.1325356,,,,1.12664014,,0.012515366077423096,9.803125e-05,0.30393930673599245,0.01601638,-0.0356332182287756,0.2,0.045872464776039124,0.15702222160374124,-1.0203015049298605,3150,,
,,,,,,,,80000,,,,,,,,,,,,,,,,1.1531178,,,,,,-0.05278182029724121,9.80125e-05,0.2913492679595947,0.012515883,-0.03073553595995116,0.2,0.048238396644592285,0.1216000002498428,-1.0231587251027425,3180,15.0,1.6262571096420289
,,,,5194,,,,80250,,,,107,15.05,15,,,,,,,,,,,,,,1.1388001500000002,,,,,,,,,,,,,
,,,,5241,,,,81000,,,,108,15.05,15,,,,,,,,,,1.1454854,,,,1.22803281,,0.04185020923614502,9.799375000000001e-05,0.23286389360825221,0.010037146,-0.028583245367432633,0.2,0.031361378729343414,0.13542222287505865,-1.0402315894762675,3210,,
,,,,5288,,,,81750,,,,109,15.0,15,,,,,,,,,,1.2699705,,,,1.27610337,,-0.06222176551818848,9.797500000000001e-05,0.1481126164396604,0.0116349,-0.027893191213036565,0.2,-0.014738477766513824,0.09462222245832284,-1.0025343696276348,3240,,
,,,,5335,,,,82500,,,,110,15.0,15,,,,,,,,,,1.2629257,,,,1.2907092900000003,,-0.01831042766571045,9.795625000000001e-05,0.19016176561514536,0.011462699,-0.028139558142547812,0.2,0.00431215763092041,0.117377778266867,-1.029376705487569,3270,,
,,,,5382,,,,83250,,,,111,15.0,15,,,,,,,,,,1.348621,,,,1.28557128,,0.08638691902160645,9.79375e-05,0.0896409181257089,0.011892304,-0.030016466240584863,0.2,-0.04103970527648926,0.1288000004986922,-0.994414891799291,3300,,
,,,,5429,,,,84000,,,,112,15.0,15,,,,,,,,,,1.2003387,,,,1.2402608200000003,,0.018669188022613525,9.791875e-05,0.3105056862036387,0.014184196,-0.03309463252168564,0.2,0.06080220639705658,0.16346666694929202,-1.0236348748207091,3330,,
,,,,5476,,,,84750,,,,113,15.0,15,,,,,,,,,,1.2589995,,,,1.23330465,,0.09436583518981934,9.79e-05,0.1410677835345268,0.013817515,-0.028931417166327834,0.2,-0.016021713614463806,0.1410222217440605,-1.0345911343892416,3360,,
,,,,,,,,85000,,,,,,,,,,,,,,,,1.1676699,,,,,,0.009279847145080566,9.788125e-05,0.27370867927869164,0.012144939,-0.027987454314850644,0.2,0.04776604473590851,0.11826666599760453,-1.0475489139556884,3390,15.0,1.6272642850875854
,,,,5528,,,,85500,,,,114,15.05,15,,,,,,,,,,,,,,1.2962462699999997,,,,,,,,,,,,,
,,,,5575,,,,86250,,,,115,15.05,15,,,,,,,,,,1.4354596,,,,1.3534349799999998,,0.021699905395507812,9.78625e-05,0.13040501674016317,0.012202573,-0.02458208235648153,0.2,-0.013722065836191177,0.16146666736652454,-1.0424770792325337,3420,,
,,,,5622,,,,87000,,,,116,15.0,15,,,,,,,,,,1.2915691,,,,1.1822324499999999,,-0.07466554641723633,9.784375e-05,0.14649776518344879,0.010475348,-0.02817896138458616,0.2,-0.012159481644630432,0.12475555574831863,-1.016798480351766,3450,,
,,,,5669,,,,87750,,,,117,15.0,15,,,,,,,,,,1.1141143,,,,1.15666737,,-0.030559062957763672,9.7825e-05,0.2928689469893773,0.01245386,-0.027876094270187106,0.2,0.05489698052406311,0.10013333397607009,-1.0234100858370463,3480,,
,,,,5716,,,,88500,,,,118,15.0,15,,,,,,,,,,1.2393552,,,,1.3326918,,0.015681862831115723,9.780625000000001e-05,0.19063670436541238,0.011531428,-0.029917826952454114,0.2,0.007831454277038574,0.09404444508254528,-0.9962770620981852,3510,,
,,,,5763,,,,89250,,,,119,15.0,15,,,,,,,,,,1.4071392,,,,1.36376331,,0.018471181392669678,9.778750000000001e-05,0.08638599291443824,0.011015039,-0.028473224287852615,0.2,-0.040672946721315384,0.13600000068545343,-0.9959414800008138,3540,,
,,,,,,,,90000,,,,,,,,,,,,,,,,1.3621167,,,,,,-0.018939495086669922,9.776875e-05,0.1009457861383756,0.015042587,-0.0334282607864278,0.2,-0.03928769379854202,0.14253333347539107,-0.9593469619750976,3570,15.0,1.4052757143974304
,,,,5815,,,,90000,,,,120,15.0,15,,,,,,,,,,,,,,1.2848298599999999,,,,,,,,,,,,,
,,,,5862,,,,90750,,,,121,15.05,15,,,,,,,,,,1.2079598,,,,1.2379151299999998,,0.02554607391357422,9.775e-05,0.30885315040747324,0.013432959,-0.027640338393714714,0.2,0.07132226228713989,0.13608888797461988,-0.9786473413308462,3600,,
,,,,5909,,,,91500,,,,122,15.05,15,,,,,,,,,,1.2665923,,,,1.2217883000000003,,-0.0022361278533935547,9.773125000000001e-05,0.23310789763927459,0.012264978,-0.02826678955064465,0.2,0.03328090161085129,0.109066666290164,-0.9551334738731384,3630,,
,,,,5956,,,,92250,,,,123,15.0,15,,,,,,,,,,1.1965094,,,,1.2807839,,0.05129474401473999,9.771250000000001e-05,0.26750724812348686,0.010648821,-0.0280760005617721,0.2,0.05107787996530533,0.12902222362657387,-0.994236538807551,3660,,
,,,,6003,,,,93000,,,,124,15.0,15,,,,,,,,,,1.345551,,,,1.38138804,,-0.004444122314453125,9.769375e-05,0.17913461476564407,0.010604226,-0.02826386179599083,0.2,0.0076219066977500916,0.1128444444310541,-0.9543939212958018,3690,,
,,,,6050,,,,93750,,,,125,15.0,15,,,,,,,,,,1.4375534,,,,1.3802531400000004,,0.08388930559158325,9.7675e-05,0.11425981745123863,0.009940184,-0.02186858156482794,0.2,-0.012747280299663544,0.12911111103991668,-0.9734927773475647,3720,,
,,,,6097,,,,94500,,,,126,15.0,15,,,,,,,,,,1.3026596,,,,1.4161489400000002,,-0.0409543514251709,9.765625e-05,0.18172426174084347,0.012969834,-0.029719643272407777,0.2,0.005922146141529083,0.13702222119706373,-0.9753912071386973,3750,,
,,,,,,,,95000,,,,,,,,,,,,,,,,1.5304059,,,,,,0.06263613700866699,9.763750000000001e-05,0.054862964029113455,0.015394466,-0.027954907740673284,0.2,-0.05101750046014786,0.1761333337984979,-1.0086877405643464,3780,15.0,1.6238728046417237
,,,,6148,,,,95250,,,,127,15.05,15,,,,,,,,,,,,,,1.4039606,,,,,,,,,,,,,
,,,,6195,,,,96000,,,,128,15.05,15,,,,,,,,,,1.3196845,,,,1.37790192,,0.010077953338623047,9.761875000000001e-05,0.25423607577880225,0.013005998,-0.026428557780136672,0.2,0.04101040959358215,0.1263555538840592,-1.007930964231491,3810,,
,,,,6243,,,,96750,,,,129,15.0,15,,,,,,,,,,1.3428046,,,,1.3464018899999999,,-0.038663387298583984,9.76e-05,0.11651327883203824,0.0102446005,-0.025480440167047914,0.2,-0.019735030829906464,0.1291555548707644,-1.0058471163113911,3840,,
,,,,6289,,,,97500,,,,130,15.0,15,,,,,,,,,,1.2758479,,,,1.2163288700000001,,-0.027512431144714355,9.758125e-05,0.15497253090143204,0.012680425,-0.030831412337037397,0.2,-0.011455006897449493,0.12875555626427135,-1.0069220582644145,3870,,
,,,,6336,,,,98250,,,,131,15.0,15,,,,,,,,,,1.1768285,,,,1.23980398,,-0.04053092002868652,9.75625e-05,0.2866430679957072,0.010172764,-0.03249673674909605,0.2,0.05162976682186127,0.13088888948162397,-1.0191303571065267,3900,,
,,,,6383,,,,99000,,,,132,15.0,15,,,,,,,,,,1.3546214,,,,1.2674790299999998,,0.006607174873352051,9.754375e-05,0.18447918047507603,0.014147003,-0.03401427797029417,0.2,0.0017231851816177368,0.1663111111149192,-0.9838910977045695,3930,,
,,,,6430,,,,99750,,,,133,15.0,15,,,,,,,,,,1.213021,,,,1.21178347,,0.04285717010498047,9.7525e-05,0.2271030142903328,0.015564028,-0.03046400456405761,0.2,0.02593287080526352,0.14711111057549714,-1.004283187786738,3960,,
,,,,,,,,100000,,,,,,,,,,,,,,,,1.2322158,,,,,,-0.03775370121002197,9.750625e-05,0.24570262481768926,0.011336416,-0.028077378874416976,0.2,0.036142222583293915,0.12008888867373267,-0.9850363691647848,3990,15.0,1.6140365839004516
,,,,6482,,,,100500,,,,134,15.05,15,,,,,,,,,,,,,,1.2982022599999998,,,,,,,,,,,,,
,,,,6529,,,,101250,,,,135,15.05,15,,,,,,,,,,1.3522345,,,,1.3893110799999997,,0.020915448665618896,9.74875e-05,0.08345785463849703,0.011165365,-0.02895407712684115,0.2,-0.04434767737984657,0.10946666716287533,-0.9847819050153096,4020,,
,,,,6576,,,,102000,,,,136,15.0,15,,,,,,,,,,1.3652291,,,,1.2869676799999998,,0.014266431331634521,9.746875000000001e-05,0.20605591237545012,0.0125286905,-0.030965775806001492,0.2,0.01985602080821991,0.14551111043741305,-0.9980463763078053,4050,,
,,,,6623,,,,102750,,,,137,15.0,15,,,,,,,,,,1.219876,,,,1.3083305199999997,,-0.03263568878173828,9.745000000000001e-05,0.28910245299339293,0.011124648,-0.029151219714360542,0.2,0.06031332165002823,0.11871111070116361,-0.9728256046772004,4080,,
,,,,6670,,,,103500,,,,138,15.0,15,,,,,,,,,,1.403978,,,,1.3897894999999998,,0.004456758499145508,9.743125000000001e-05,0.11853388970096906,0.014980956,-0.025607583666882584,0.2,-0.016102973371744156,0.18697777707129717,-0.9566377063592275,4110,,
,,,,6717,,,,104250,,,,139,15.0,15,,,,,,,,,,1.3557143,,,,1.3679393,,-0.004349946975708008,9.741250000000002e-05,0.1722932701309522,0.016437674,-0.029379274190155166,0.2,0.002898864448070526,0.12760000093840063,-1.0212056676546732,4140,,
,,,,,,,,105000,,,,,,,,,,,,,,,,1.3937585,,,,,,0.029866456985473633,9.739375e-05,0.12751821999748547,0.013030716,-0.02824612979311496,0.2,-0.018122263252735138,0.11608888879418373,-1.014195833603541,4170,15.0,1.613347578048706
,,,,6769,,,,105000,,,,140,15.0,15,,,,,,,,,,,,,,1.30163364,,,,,,,,,,,,,
,,,,6816,,,,105750,,,,141,15.05,15,,,,,,,,,,1.2504786,,,,1.2762996000000002,,-0.002714395523071289,9.7375e-05,0.15412466824054719,0.010303717,-0.02876945180216183,0.2,-0.013337433338165283,0.10431111081658552,-1.0124612033367157,4200,,
,,,,6863,,,,106500,,,,142,15.05,15,,,,,,,,,,1.2796432,,,,1.3671934099999998,,0.02931874990463257,9.735625e-05,0.1803581530849139,0.01106906,-0.02898212850112468,0.2,0.005432188510894775,0.11306666725625594,-1.0075250407059988,4230,,
,,,,6910,,,,107250,,,,143,15.0,15,,,,,,,,,,1.4144329,,,,1.3262234000000002,,0.03700220584869385,9.73375e-05,0.12003160590926806,0.011947555,-0.029521257563163,0.2,-0.022549111396074295,0.1281777777709067,-0.9925069550673167,4260,,
,,,,6957,,,,108000,,,,144,15.0,15,,,,,,,,,,1.2275456,,,,1.2779883200000002,,0.0250089168548584,9.731875e-05,0.19227354476849237,0.0115755955,-0.02746188225467794,0.2,0.01076505333185196,0.10808888810376326,-1.0247212688128153,4290,,
,,,,7004,,,,108750,,,,145,15.0,15,,,,,,,,,,1.3884693,,,,1.24292165,,-0.01919698715209961,9.730000000000001e-05,0.22706434627374014,0.014076672,-0.03005571663770823,0.2,0.027355514466762543,0.13342222259379924,-0.9776318172613779,4320,,
,,,,7051,,,,109500,,,,146,15.0,15,,,,,,,,,,1.0673183,,,,1.2246521899999998,,-0.03126168251037598,9.728125000000001e-05,0.2456095000108083,0.011288935,-0.02800549893392663,0.2,0.038766779005527496,0.11453333267321189,-0.9968567530314127,4350,,
,,,,,,,,110000,,,,,,,,,,,,,,,,1.3616037,,,,,,0.10796797275543213,9.726250000000001e-05,0.10266541615128517,0.01474274,-0.035028593319199164,0.2,-0.04193859547376633,0.16319999949385722,-0.9951033771038056,4380,15.0,1.6111952543258667
,,,,7103,,,,110250,,,,147,15.05,15,,,,,,,,,,,,,,1.35828264,,,,,,,,,,,,,
,,,,7150,,,,111000,,,,148,15.05,15,,,,,,,,,,1.3962128,,,,1.401205,,0.00820392370223999,9.724375000000002e-05,0.11632823993762334,0.015556558,-0.026811483264776573,0.2,-0.02150871977210045,0.13328888894369204,-1.0041156927744548,4410,,
,,,,7198,,,,111750,,,,149,15.0,15,,,,,,,,,,1.3136288,,,,1.2621961099999999,,0.010944545269012451,9.7225e-05,0.09024486616253853,0.014622452,-0.03183755628214115,0.2,-0.044433124363422394,0.11155555558701356,-0.9966018656889598,4440,,
,,,,7247,,,,112500,,,,150,15.0,15,,,,,,,,,,1.2523448,,,,1.1796544100000002,,-0.03375804424285889,9.720625e-05,0.2914808412392934,0.011652554,-0.027872949658913744,0.2,0.059460148215293884,0.10155555531382561,-0.997063159942627,4470,,
,,,,7864,,,,113250,,,,151,15.0,14,,,,,,,,,,1.1782085,,,,1.30642216,,0.019126832485198975,9.71875e-05,0.27275849084059395,0.008732426,-0.027487186961548636,0.2,0.051682762801647186,0.10977777699008584,-1.0183207591374714,4500,,
,,,,8280,,,,114000,,,,152,15.0,13,,,,,,,,,,1.4328264,,,,1.3895128700000001,,0.02908080816268921,9.716875e-05,0.1208581767976284,0.013215417,-0.026192153089058874,0.2,-0.023377571254968643,0.10053333303270241,-1.020415469010671,4530,,
,,,,8556,,,,114750,,,,153,15.0,13,,,,,,,,,,1.3146443,,,,1.2877186699999998,,0.008089840412139893,9.715e-05,0.09151900013287863,0.012772588,-0.02951277462962188,0.2,-0.04105707257986069,0.12848889029895266,-1.0068952361742656,4560,,
,,,,,,,,115000,,,,,,,,,,,,,,,,1.2614923,,,,,,0.016960442066192627,9.713125e-05,0.23669728686412175,0.013573177,-0.028786160609415835,0.2,0.03278913348913193,0.12577777739303808,-1.0054811755816142,4590,15.0,1.40159912109375
,,,,9098,,,,115500,,,,154,15.05,12,,,,,,,,,,,,,,1.2523987499999998,,,,,,,,,,,,,
,,,,9147,,,,116250,,,,155,15.05,12,,,,,,,,,,1.2746519,,,,1.29751161,,0.006980299949645996,9.711250000000001e-05,0.18685319970051448,0.010407036,-0.028828374760287514,0.2,0.009517863392829895,0.12800000036756198,-1.0219446579615274,4620,,
,,,,9195,,,,117000,,,,156,15.0,12,,,,,,,,,,1.3198476,,,,1.31692242,,0.05024087429046631,9.709375000000001e-05,0.17787181983391445,0.011726428,-0.02957659616155759,0.2,0.0026689767837524414,0.11391111230477691,-1.034946052233378,4650,,
,,,,9245,,,,117750,,,,157,15.0,12,,,,,,,,,,1.3164878,,,,1.31840869,,0.033006370067596436,9.7075e-05,0.1362399121125539,0.014047651,-0.027023514891938424,0.2,-0.014683283865451813,0.10902222213335336,-1.0429734031359355,4680,,
,,,,9294,,,,118500,,,,158,15.0,12,,,,,,,,,,1.321368,,,,1.2806747400000003,,-0.07821905612945557,9.705625e-05,0.1911641259988149,0.013032434,-0.03041599954521903,0.2,0.0067505016922950745,0.144755555735901,-1.0930121262868246,4710,,
,,,,9346,,,,119250,,,,159,15.0,12,,,,,,,,,,1.2583843,,,,1.2638530799999999,,-0.01401376724243164,9.70375e-05,0.1853389283021291,0.0128298495,-0.030687961963082995,0.2,0.0029466450214385986,0.11128888845754166,-1.0625282605489095,4740,,
,,,,,,,,120000,,,,,,,,,,,,,,,,1.134092,,,,,,-0.054781317710876465,9.701875e-05,0.23777456680933634,0.011117864,-0.03198981003103155,0.2,0.02668735384941101,0.14311111195323367,-1.0205134948094685,4770,15.0,1.2168838024139403
,,,,9400,,,,120000,,,,160,15.0,12,,,,,,,,,,,,,,1.2544070800000002,,,,,,,,,,,,,
,,,,9448,,,,120750,,,,161,15.05,12,,,,,,,,,,1.343144,,,,1.2236832100000001,,0.004793882369995117,9.7e-05,0.19254489839076996,0.011678182,-0.029374403110705317,0.2,0.007001526653766632,0.11502222241833807,-1.0457857330640157,4800,,
,,,,9497,,,,121500,,,,162,15.05,12,,,,,,,,,,1.218639,,,,1.22199065,,-0.0048874616622924805,9.698125e-05,0.31138109068075814,0.013216962,-0.03315036287233233,0.2,0.06031132489442825,0.15031111077405512,-1.024908145268758,4830,,
,,,,9545,,,,122250,,,,163,15.0,12,,,,,,,,,,1.2778256,,,,1.32060709,,-0.011476635932922363,9.69625e-05,0.2721501330534617,0.009841562,-0.02723813426401467,0.2,0.04749475419521332,0.09626666629531731,-1.0562992930412292,4860,,
,,,,9594,,,,123000,,,,164,15.0,12,,,,,,,,,,1.3530443,,,,1.3624462300000002,,0.03200441598892212,9.694375000000001e-05,0.159892471631368,0.014507871,-0.02650884797720033,0.2,-0.0008741170167922974,0.1552444449160248,-1.0488521138827005,4890,,
,,,,9642,,,,123750,,,,165,15.0,12,,,,,,,,,,1.2991463,,,,1.26228971,,0.01414555311203003,9.692500000000001e-05,0.1792794937888781,0.010156419,-0.027828627705667172,0.2,0.005976155400276184,0.09360000043331335,-1.0429926911989849,4920,,
,,,,9691,,,,124500,,,,166,15.0,12,,,,,,,,,,1.2039102,,,,1.1786747800000001,,-0.028757214546203613,9.690625e-05,0.2419073576728503,0.010772607,-0.029114581185113644,0.2,0.029816336929798126,0.10720000024884939,-1.0599857409795126,4950,,
,,,,,,,,125000,,,,,,,,,,,,,,,,1.1342727,,,,,,0.003001689910888672,9.68875e-05,0.273917093873024,0.01351842,-0.031911434086764036,0.2,0.040655508637428284,0.13404444425056378,-1.0468466838200887,4980,15.0,1.6275703191757203
,,,,9745,,,,125250,,,,167,15.05,12,,,,,,,,,,,,,,1.1991570799999998,,,,,,,,,,,,,
,,,,9794,,,,126000,,,,168,15.05,12,,,,,,,,,,1.2548736,,,,1.2580031400000002,,0.050731658935546875,9.686874999999999e-05,0.1817616641521454,0.013939517,-0.031947182416170845,0.2,-0.004325352609157562,0.13453333353002866,-1.0446369409561158,5010,,
,,,,9843,,,,126750,,,,169,15.0,12,,,,,,,,,,1.2284904,,,,1.2278666100000002,,0.018883228302001953,9.685000000000001e-05,0.14856503009796143,0.011360987,-0.027413157025000277,0.2,-0.010273657739162445,0.1282222222459192,-1.0574307799339295,5040,,
,,,,9893,,,,127500,,,,170,15.0,12,,,,,,,,,,1.2486151,,,,1.23230595,,-0.04572153091430664,9.683125e-05,0.3046440243721008,0.013922778,-0.032135784467827125,0.2,0.05776257812976837,0.13991111080783109,-1.0621776858965555,5070,,
,,,,9943,,,,128250,,,,171,15.0,12,,,,,,,,,,1.3202478,,,,1.29078789,,0.03235751390457153,9.68125e-05,0.1830361117919286,0.011185055,-0.029674518828052613,0.2,0.0036174505949020386,0.14071111033360165,-1.070939870675405,5100,,
,,,,9991,,,,129000,,,,172,15.0,12,,,,,,,,,,1.2268336,,,,1.2741605599999999,,-0.03436458110809326,9.679375e-05,0.18573782245318096,0.01610707,-0.03230775045947068,0.2,0.0017776265740394592,0.14173333269233504,-1.0854396979014078,5130,,
,,,,10039,,,,129750,,,,173,15.0,12,,,,,,,,,,1.2617447,,,,1.18388724,,-0.005786895751953125,9.677500000000001e-05,0.22782176782687505,0.01172619,-0.02855999546475297,0.2,0.020587004721164703,0.1138666663163652,-1.0755916277567545,5160,,
,,,,,,,,130000,,,,,,,,,,,,,,,,1.1289157,,,,,,0.048707425594329834,9.675625000000001e-05,0.2630246266722679,0.011788592,-0.030145683642828627,0.2,0.033242300152778625,0.12764444585579138,-1.0562313636144003,5190,15.0,1.6166758775711059
,,,,10096,,,,130500,,,,174,15.05,12,,,,,,,,,,,,,,1.1691595099999998,,,,,,,,,,,,,
,,,,10144,,,,131250,,,,175,15.05,12,,,,,,,,,,1.2890112,,,,1.28027391,,0.02241051197052002,9.67375e-05,0.17035786658525467,0.010955972,-0.026851542851939372,0.2,-0.0048492103815078735,0.09297777712345123,-1.032169556617737,5220,,
,,,,10192,,,,132000,,,,176,15.0,12,,,,,,,,,,1.3427324,,,,1.3331663500000002,,0.10884559154510498,9.671875e-05,0.1623783603310585,0.012639494,-0.027880986300845536,0.2,-0.00606323778629303,0.15119999914119642,-1.0489678859710694,5250,,
,,,,10240,,,,132750,,,,177,15.0,12,,,,,,,,,,1.2207179,,,,1.26145186,,0.015370190143585205,9.669999999999999e-05,0.16846997986237208,0.015536927,-0.03176247332580386,0.2,-0.007662326097488403,0.14537777712879082,-1.0132831573486327,5280,,
,,,,10287,,,,133500,,,,178,15.0,12,,,,,,,,,,1.2222362,,,,1.27972031,,-0.015087604522705078,9.668125000000001e-05,0.27100060135126114,0.01219622,-0.02912460469615953,0.2,0.0386248379945755,0.16777777758737406,-1.008526372909546,5310,,
,,,,10335,,,,134250,,,,179,15.0,12,,,,,,,,,,1.3787576,,,,1.32129413,,0.07757192850112915,9.66625e-05,0.12678657472133636,0.010885911,-0.023684334055127345,0.2,-0.01602928712964058,0.10191111190554997,-1.0068834582964579,5340,,
,,,,,,,,135000,,,,,,,,,,,,,,,,1.2619671,,,,,,-0.007292747497558594,9.664375e-05,0.1798532580335935,0.015645368,-0.03320916985931496,0.2,-0.005378149449825287,0.16124444453356165,-1.0279311776161193,5370,15.0,1.632131028175354
,,,,10388,,,,135000,,,,180,15.0,12,,,,,,,,,,,,,,1.30804035,,,,,,,,,,,,,
,,,,10437,,,,135750,,,,181,15.05,13,,,,,,,,,,1.3421948,,,,1.3788280200000003,,0.050877153873443604,9.6625e-05,0.20634485483169557,0.018150408,-0.03299380694395966,0.2,0.009723536670207977,0.14080000069613258,-0.9978094379107157,5400,,
,,,,10486,,,,136500,,,,182,15.05,13,,,,,,,,,,1.4786509,,,,1.41604431,,-0.04705822467803955,9.660625000000001e-05,0.16238141457239788,0.014413943,-0.027339044526405645,0.2,0.0005996450781822205,0.13040000010902683,-0.9681120574474334,5430,,
