sleeper_id,injury_notes,oddsjam_id,search_last_name,college,team_abbr,birth_state,yahoo_id,search_first_name,pandascore_id,years_exp,fantasy_positions,injury_status,active,team,competitions,high_school,number,birth_city,search_full_name,last_name,birth_country,practice_description,depth_chart_order,fantasy_data_id,status,injury_start_date,news_updated,age,search_rank,practice_participation,opta_id,full_name,swish_id,birth_date,rotowire_id,weight,height,stats_id,espn_id,metadata,player_id,first_name,sport,injury_body_part,position,gsis_id,sportradar_id,hashtag,depth_chart_position,rotoworld_id,Player Id,positional_rank,adp,adp_date,rank_int
2320,,EF4B26B8D705,gordon,Wisconsin,,,28403.0,melvin,,9.0,['RB'],,True,,[],Bradford (WI),33.0,,melvingordon,Gordon,,,,16776.0,Active,,1705709157893.0,30.0,401.0,,,Melvin Gordon,606516.0,1993-04-13,10064.0,215,73,606516.0,2576434.0,"{'channel_id': '1116852793395642368', 'rookie_year': '2015'}",2320,Melvin,nfl,,RB,00-0032144,0f8ccece-d663-4069-944b-f318f64c60b7,#melvingordon-NFL-FA-33,,10284.0,,,,,
1895,,2515F6F4347B,mccarron,Alabama,,,27692.0,aj,,10.0,['QB'],,True,,[],St. Paul's Episcopal (AL),4.0,,ajmccarron,McCarron,,,,16116.0,Active,,1707938117372.0,33.0,311.0,,,AJ McCarron,508649.0,1990-09-13,9319.0,220,75,508649.0,16810.0,"{'channel_id': '1116852767063801856', 'rookie_year': '2014'}",1895,AJ,nfl,,QB,00-0031288,d4b30988-e8c5-4689-8037-f79a0d3c2774,#ajmccarron-NFL-FA-4,,9290.0,,,,,
11906,,68216AF21B19,james,Mercer,,,,ty,,0.0,['WR'],,True,MIN,[],Greater Atlanta Christian School (GA),40.0,,tyjames,James,,,,,Active,,,23.0,9999999.0,,,Ty James,1182640.0,2001-04-06,18089.0,200,74,,,"{'channel_id': '1113708707906088960', 'rookie_year': '2024'}",11906,Ty,nfl,,WR,,3baf0d30-0582-11ef-b69a-073c4b74ef80,#tyjames-NFL-MIN-40,SWR,,,,,,
287,,,smith,Missouri,,,,brad,,9.0,['WR'],,False,,[],,16.0,,bradsmith,Smith,,,,7236.0,Inactive,,,33.0,9999999.0,,,Brad Smith,,1983-12-12,,212,"6'2""",,9689.0,,287,Brad,nfl,,WR,,39af9fa1-2ede-4596-90c4-7e1052300496,#bradsmith-NFL-FA-16,,,,,,,
12028,,A0FD1C8C87B6,williams,North Dakota State,,,,tamerik,,0.0,['RB'],,True,,[],Angleton (TX),31.0,,tamerikwilliams,Williams,,,,,Active,,1719267625699.0,,9999999.0,,,TaMerik Williams,1107866.0,,18199.0,227,72,,,"{'channel_id': '1116852711350861824', 'rookie_year': '2024'}",12028,TaMerik,nfl,,RB,,ea252190-071e-11ef-b5d5-336b9ab73639,#tamerikwilliams-NFL-FA-31,,,,,,,
521,,,cumberland,Illinois,,,24303.0,jeff,,10.0,['TE'],,False,,[],Brookhaven (OH),87.0,,jeffcumberland,Cumberland,,,,10992.0,Inactive,,1510088401253.0,33.0,9999999.0,,,Jeff Cumberland,,1987-05-02,6838.0,260,"6'4""",333361.0,13555.0,,521,Jeff,nfl,,TE,,406a7386-83b6-4c25-8998-6968073d89c4,#jeffcumberland-NFL-FA-87,,,,,,,
3488,,,foster,Arizona State,,,29872.0,dj,,6.0,['RB'],,True,,[],Saguaro (AZ),37.0,,djfoster,Foster,,,,18253.0,Inactive,,1626825947122.0,28.0,562.0,,,D.J. Foster,,1993-11-22,11004.0,205,72,652764.0,2978124.0,{'channel_id': '1116852868553375744'},3488,D.J.,nfl,,RB,00-0032577,39d12962-65a4-4107-8924-56f48fce31ef,#djfoster-NFL-FA-37,,11565.0,,,,,
4909,,,staley,,,,,duce,,0.0,['RB'],,False,,[],,22.0,,ducestaley,Staley,,,,5696.0,Inactive,,,,9999999.0,,,Duce Staley,,,,,,,,,4909,Duce,nfl,,RB,,,#ducestaley-NFL-FA-22,,688.0,,,,,
12244,,6ED97C3ACFD2,hardy,North Central,,,,deangelo,,0.0,['WR'],,True,,[],Lakes (IL),5.0,,deangelohardy,Hardy,,,,,Active,,,,9999999.0,,,DeAngelo Hardy,,,,208,73,,,"{'channel_id': '1116852718263074816', 'rookie_year': ''}",12244,DeAngelo,nfl,,WR,,62a48e20-09a5-11ef-929e-4bbe71d7edef,#deangelohardy-NFL-FA-5,,,,,,,
1387,,,burkhead,Nebraska,,,26813.0,rex,,10.0,['RB'],,True,,[],Plano (TX),28.0,,rexburkhead,Burkhead,,,,14917.0,Active,,1707181202163.0,32.0,9999999.0,,,Rex Burkhead,498760.0,1990-07-02,8765.0,215,70,498760.0,15971.0,"{'channel_id': '1116852735338086400', 'injury_override_regular_2020_5': 'COV'}",1387,Rex,nfl,,RB,00-0030288,bd8052bd-0898-430b-99c9-2529e895ae79,#rexburkhead-NFL-FA-28,,8466.0,,,,,
3759,,,hughes,Florida Tech,,,29830.0,gabe,,0.0,['TE'],,False,,[],,89.0,,gabehughes,Hughes,,,,18571.0,Inactive,,,24.0,9999999.0,,,Gabe Hughes,,1993-10-15,11594.0,241,"6'4""",,,,3759,Gabe,nfl,,TE,,,#gabehughes-NFL-FA-89,,,,,,,
7553,,BD527CDCA6B3,pitts,Florida,,,,kyle,,3.0,['TE'],,True,ATL,[],Archbishop Wood (PA),8.0,,kylepitts,Pitts,,,1.0,,Active,,1721137560589.0,23.0,56.0,,,Kyle Pitts,1123026.0,2000-10-06,15265.0,246,78,,,"{'channel_id': '1113708858418688001', 'rookie_year': '2021'}",7553,Kyle,nfl,,TE,,1f3deb24-9ff8-4769-8f42-825eff7742f6,#kylepitts-NFL-ATL-8,TE,,7553,TE5,58.8,"August 2, 2024",5.0
5143,,,richard,Arizona State,,,31337.0,demario,,4.0,['RB'],,True,,[],Palmdale,0.0,,demariorichard,Richard,,,,20090.0,Active,,1528911901374.0,25.0,997.0,,,Demario Richard,,1996-12-02,12944.0,219,70,820617.0,3128800.0,{'channel_id': '1116853060971266048'},5143,Demario,nfl,,RB,,aa9c9fa1-9278-4e33-b1e4-3ae739beae77,#demariorichard-NFL-FA-0,,,,,,,
8410,,,ezzard,Sam Houston State,,,,jequez,,1.0,['WR'],Questionable,True,,[],Hapeville Charter (GA),0.0,,jequezezzard,Ezzard,,,,,Active,,1660695619393.0,,9999999.0,,,Jequez Ezzard,946180.0,,15889.0,195,70,,,"{'channel_id': '1116853486865088512', 'source_id': 'a8bfc467-e5aa-40c7-a5d3-72c6ede4e208', 'years_exp_shift': '1'}",8410,Jequez,nfl,Undisclosed,WR,,9ee73860-ca5f-11ec-a405-85147f12d5b8,#jequezezzard-NFL-FA-0,,,,,,,
5845,,,haskins,Ohio State,,,31847.0,dwayne,,3.0,['QB'],,False,PIT,[],Bullis School (NJ),3.0,,dwaynehaskins,Haskins,,,,20795.0,Active,,1649518240714.0,24.0,602.0,,,Dwayne Haskins,946582.0,1997-05-03,13558.0,230,76,946582.0,4040616.0,{'override_active': 'false'},5845,Dwayne,nfl,,QB, 00-0035232,6e4eda90-2656-434f-a262-4e5e9fde3946,#dwaynehaskins-NFL-PIT-3,,13979.0,,,,,
2025,,,wilson,Georgia State,,,28046.0,albert,,9.0,['WR'],,True,,[],Port St. Lucie (FL),12.0,,albertwilson,Wilson,,,,16308.0,Active,,1715474753352.0,30.0,430.0,,,Albert Wilson,556955.0,1992-07-12,9491.0,195,69,556955.0,17051.0,{'channel_id': '1116852775876034560'},2025,Albert,nfl,,WR,00-0030669,2958ea86-e2dc-4719-93e5-cc9d093ca963,#albertwilson-NFL-FA-12,,9572.0,,,,,
5838,,,andersen,No College,,,31818.0,phillip,,3.0,['K'],,True,,[],,0.0,,phillipandersen,Andersen,,,,20728.0,Active,,1556575558059.0,30.0,9999999.0,,,Phillip Andersen,,1991-04-10,13834.0,206,71,,,{'channel_id': '1116853170736201728'},5838,Phillip,nfl,,K,,c961fdc7-20e7-4721-813a-3e68d97d6b37,#phillipandersen-NFL-FA-0,,14006.0,,,,,
12300,,,lingenfelter,Army,,,,joshua,,0.0,['TE'],,True,,[],A Crawford Mosley (FL),,,joshualingenfelter,Lingenfelter,,,,,Active,,,,9999999.0,,,Joshua Lingenfelter,,,,250,75,,,"{'channel_id': '1113708888986775552', 'rookie_year': '2024'}",12300,Joshua,nfl,,TE,,2fe72450-0c7c-11ef-9f7f-d71d8b7aaba8,#joshualingenfelter-NFL-FA,,,,,,,
11304,,61C525B66BFD,jenkins,Georgia Tech,,,,ej,,1.0,['TE'],,True,PHI,[],Chancellor (VA),84.0,,ejjenkins,Jenkins,,,,,Active,,1705631404834.0,25.0,9999999.0,,,E.J. Jenkins,1051781.0,1998-11-03,17218.0,245,78,,,"{'channel_id': '1113708715766214657', 'rookie_year': '2023'}",11304,E.J.,nfl,,TE,,626a1dd0-ebab-11ed-bb4c-e536974648f2,#ejjenkins-NFL-PHI-84,TE,,,,,,
19,,9BD13F1CF846,flacco,Delaware,,,8795.0,joe,,16.0,['QB'],,True,IND,[],Audubon (NJ),15.0,,joeflacco,Flacco,,,2.0,611.0,Active,,1722094250483.0,39.0,461.0,,,Joe Flacco,216342.0,1985-01-16,5648.0,230,78,216342.0,11252.0,"{'channel_id': '1113708777586061312', 'rookie_year': '2008'}",19,Joe,nfl,,QB,00-0026158,64797df2-efd3-4b27-86ee-1d48f7edb09f,#joeflacco-NFL-IND-15,QB,4677.0,19,,,"August 2, 2024",
1009,,,walters,Cornell,,,24436.0,bryan,,10.0,['WR'],,False,,[],Juanita (WA),81.0,,bryanwalters,Walters,,,,13595.0,Injured Reserve,,,32.0,9999999.0,,,Bryan Walters,,1987-11-04,6858.0,190,"6'0""",325993.0,13662.0,,1009,Bryan,nfl,,WR,,ec56adb7-2414-4ca4-823e-c990fd083a77,#bryanwalters-NFL-FA-81,,,,,,,
1524,,,dorsey,Maryland,,,,kevin,,2.0,['WR'],,False,,[],,6.0,,kevindorsey,Dorsey,,,,15134.0,Inactive,,,27.0,9999999.0,,,Kevin Dorsey,,1990-02-23,,207,"6'1""",,15907.0,,1524,Kevin,nfl,,WR,,f59c0b26-a651-408c-b8d4-efe9ffa333c8,#kevindorsey-NFL-FA-6,,,,,,,
1250,,,johnson,West Virginia,,,25706.0,will,,8.0,"['RB', 'TE']",,False,,[],Centerville (OH),46.0,,willjohnson,Johnson,,,,14620.0,Inactive,,,31.0,9999999.0,,,Will Johnson,,1988-11-14,8191.0,238,"6'2""",403307.0,14870.0,,1250,Will,nfl,,TE,,0ee7e81d-478c-4094-950f-f1478cb9c55c,#willjohnson-NFL-FA-46,,,,,,,
2519,,,sterling,"Monmouth, N.J.",,,28608.0,neal,,7.0,['TE'],,False,,[],Manasquan (NJ),85.0,,nealsterling,Sterling,,,,16979.0,Inactive,,1564069543958.0,29.0,9999999.0,,,Neal Sterling,,1992-01-14,10493.0,257,75,554911.0,2513770.0,,2519,Neal,nfl,,TE,00-0032120,5e3b63cd-db76-48a8-82dd-7ccc8222f6ae,#nealsterling-NFL-FA-85,,,,,,,
2721,,,harper,California,,,28985.0,chris,,5.0,['WR'],,False,,[],Crespi Carmelite,3.0,,chrisharper,Harper,,,,17189.0,Inactive,,,26.0,9999999.0,,,Chris Harper,,1993-12-07,10240.0,175,"5'11""",690965.0,2978196.0,,2721,Chris,nfl,,WR,,bbdb52d4-cbc6-473d-999c-fc7c518e55b1,#chrisharper-NFL-FA-3,,,,,,,
6459,,,modster,Boise State,,,32301.0,sean,,3.0,['WR'],,True,,[],Mission Viejo (CA),14.0,,seanmodster,Modster,,,,21480.0,Active,,1589321104807.0,26.0,9999999.0,,,Sean Modster,,1995-11-13,14118.0,183,71,837596.0,3127588.0,{'channel_id': '1116853254345457664'},6459,Sean,nfl,,WR, 00-0035114,bf3ad199-bdc5-4ec9-9446-ebd50ef69dc9,#seanmodster-NFL-FA-14,,,,,,,
12264,,,beck,Virginia Tech,,,,cole,,0.0,['WR'],,True,,[],Blacksburg (VA),,,colebeck,Beck,,,,,Active,,,29.0,9999999.0,,,Cole Beck,,1995-03-15,,195,73,,,"{'channel_id': '1113708862730432512', 'rookie_year': '2024'}",12264,Cole,nfl,,WR,,accfc860-0bd6-11ef-ba76-8766241b1b46,#colebeck-NFL-FA,,,,,,,
801,,,clay,Tulsa,,,24961.0,charles,,11.0,['TE'],,True,,[],Central (AR),85.0,,charlesclay,Clay,,,,12751.0,Active,,1615999520566.0,32.0,625.0,,,Charles Clay,,1989-02-13,7424.0,246,75,400516.0,14145.0,{'channel_id': '1116853450441752576'},801,Charles,nfl,,TE,00-0028112,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,#charlesclay-NFL-FA-85,,6681.0,,,,,
306,,,williams,Memphis,,,7776.0,deangelo,,14.0,['RB'],,False,,[],Wynne (AR),34.0,,deangelowilliams,Williams,,,,7580.0,Inactive,,,37.0,9999999.0,,,DeAngelo Williams,,1983-04-25,4838.0,215,"5'9""",216526.0,9613.0,,306,DeAngelo,nfl,,RB,,a9af3f0f-44a9-4f46-b4c7-de5767b7f425,#deangelowilliams-NFL-FA-34,,3611.0,,,,,
3484,,,spruce,Colorado,,,29743.0,nelson,,6.0,['WR'],,False,,[],Westlake (CA),5.0,,nelsonspruce,Spruce,,,,18249.0,Inactive,,1535987767706.0,29.0,9999999.0,,,Nelson Spruce,,1992-12-05,11182.0,196,74,607809.0,2576952.0,,3484,Nelson,nfl,,WR,00-0032685,c50fbbf2-7f97-430c-8c96-71a3da27e3f4,#nelsonspruce-NFL-FA-5,,,,,,,
6374,,,belcher,Maine,,,32153.0,drew,,3.0,['TE'],,True,,[],Reading Memorial (MA),82.0,,drewbelcher,Belcher,,,,21319.0,Active,,1568813121831.0,25.0,9999999.0,,,Drew Belcher,,1996-04-18,14041.0,250,75,830271.0,3120540.0,{'channel_id': '1116853240810438656'},6374,Drew,nfl,,TE, 00-0035484,7467134f-8eb3-4fde-ac64-e2fc9f9789db,#drewbelcher-NFL-FA-82,,,,,,,
4054,,56D4C5520C8F,aliecox,VCU,,,30112.0,mo,,7.0,['TE'],,True,IND,[],Middleburg Academy (VA),81.0,,moaliecox,Alie-Cox,,,4.0,18900.0,Active,,1723040121376.0,30.0,625.0,,,Mo Alie-Cox,712506.0,1993-09-19,12196.0,267,77,712506.0,2998565.0,"{'channel_id': '1113708778781437952', 'rookie_year': '2017'}",4054,Mo,nfl,,TE,00-0033217,8809c0dd-786b-4255-a7d0-333c9498c19a,#moaliecox-NFL-IND-81,TE,12221.0,,,,,
1450,,,sanders,South Carolina,,,,ace,,3.0,['WR'],,False,,[],,18.0,,acesanders,Sanders,,,,15019.0,Inactive,,,26.0,9999999.0,,,Ace Sanders,,1991-11-11,,173,"5'7""",553026.0,16022.0,,1450,Ace,nfl,,WR,,e506364d-fe69-48c7-8b84-a49603b0a7b6,#acesanders-NFL-FA-18,,,,,,,
1966,,,lankford,Illinois,,,28104.0,ryan,,1.0,['WR'],,False,,[],,85.0,,ryanlankford,Lankford,,,,16227.0,Inactive,,,25.0,9999999.0,,,Ryan Lankford,,1991-12-09,,175,"6'0""",543637.0,17195.0,,1966,Ryan,nfl,,WR,,2a8fe747-62c1-4a1b-bcb8-7cb5f234faa5,#ryanlankford-NFL-FA-85,,,,,,,
7944,,63728F4A59DC,strachan,Charleston (WV),,,,mike,,3.0,['WR'],,True,CAR,[],Liberty Christian (VA),86.0,,mikestrachan,Strachan,,,9.0,,Active,,1705071615948.0,26.0,540.0,,,Mike Strachan,1191979.0,1997-08-13,15570.0,225,77,,,"{'channel_id': '1113708887611043840', 'rookie_year': '2021'}",7944,Mike,nfl,,WR,,f847b563-8a08-46ca-bb57-aee8431a87fd,#mikestrachan-NFL-CAR-86,SWR,,,,,,
2919,,,mcdonald,South Carolina State,,,28318.0,tyler,,1.0,['WR'],,False,,[],,15.0,,tylermcdonald,McDonald,,,,17387.0,Inactive,,,26.0,9999999.0,,,Tyler McDonald,,1991-05-09,,190,"6'3""",563521.0,,,2919,Tyler,nfl,,WR,,f618949f-5dc8-4727-bd7f-72bdc8f24949,#tylermcdonald-NFL-FA-15,,,,,,,
1550,,,griffin,Tulane,,,26949.0,ryan,,10.0,['QB'],,True,,[],Chaminade College Prep (CA),4.0,,ryangriffin,Griffin,,,,15190.0,Active,,1711038060009.0,33.0,292.0,,,Ryan Griffin,466883.0,1989-11-17,8923.0,218,76,466883.0,16140.0,{'channel_id': '1116852745207283712'},1550,Ryan,nfl,,QB,00-0029857,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,#ryangriffin-NFL-FA-4,,8507.0,,,,,
3423,,A4B88AFBB58F,chosen,Temple,,,29785.0,robbie,,8.0,['WR'],,True,,[],Plantation (FL),3.0,,robbiechosen,Chosen,,,,18187.0,Active,,1723066223258.0,31.0,345.0,,,Robbie Chosen,608360.0,1993-05-09,11191.0,185,75,608360.0,2574808.0,"{'channel_id': '1116852861322395648', 'rookie_year': '2016'}",3423,Robbie,nfl,,WR,00-0032688,e81fb788-1478-4936-ae12-f6ed7ec23476,#robbiechosen-NFL-FA-3,,11627.0,,,,,
12121,,20E5031DDE0E,fenwick,Oregon State,,,,deshaun,,0.0,['RB'],,True,,[],Braden River (FL),35.0,,deshaunfenwick,Fenwick,,,,,Active,,1722633323148.0,24.0,482.0,,, Deshaun Fenwick,1105868.0,1999-12-31,18125.0,223,73,,,"{'channel_id': '1113708789799874560', 'rookie_year': '2024'}",12121, Deshaun,nfl,,RB,,09decef0-075b-11ef-a4cb-c746acae2b72,#deshaunfenwick-NFL-FA-35,,,,,,,
406,,,phillips,Virginia,,,9472.0,john,,13.0,['TE'],,False,,[],Bath Co. (VA),82.0,,johnphillips,Phillips,,,,8848.0,Inactive,,1559077523743.0,34.0,9999999.0,,,John Phillips,,1987-06-11,6130.0,251,77,323332.0,12550.0,,406,John,nfl,,TE,00-0027139,c43cf6a1-8faa-4f95-aa2a-f1aac3ffe103,#johnphillips-NFL-FA-82,,,,,,,
3496,,6F9F81607235,anderson,California,,,29789.0,stephen,,8.0,['TE'],,True,,[],Piedmont Hills (CA),40.0,,stephenanderson,Anderson,,,,18262.0,Active,,1702689617868.0,31.0,9999999.0,,,Stephen Anderson,607660.0,1993-01-30,10885.0,230,75,607660.0,2576854.0,"{'channel_id': '1116852868935057408', 'rookie_year': '2016'}",3496,Stephen,nfl,,TE,00-0032725,5cb0bf9c-03b4-4201-97c5-a59c6db50841,#stephenanderson-NFL-FA-40,,11556.0,,,,,
1,,,kinne,Tulsa,,,26154.0,gj,,1.0,['QB'],,False,,[],,2.0,,gjkinne,Kinne,,,,18.0,Inactive,,,28.0,9999999.0,,,GJ Kinne,,1988-12-01,8833.0,234,"6'2""",399453.0,15299.0,,1,GJ,nfl,,QB,,a668bd7d-56e5-45ff-a2c8-d618cd1fef95,#gjkinne-NFL-FA-2,,,,,,,
4813,,,bracy,Florida State,,,30930.0,marvin,,5.0,['WR'],,True,,[],William R. Boone,87.0,,marvinbracy,Bracy,,,,19723.0,Active,,1534799108225.0,28.0,9999999.0,,,Marvin Bracy,,1993-12-15,12348.0,172,69,691511.0,2969915.0,{'channel_id': '1116853026007547904'},4813,Marvin,nfl,,WR,00-0034025,b1dd4855-f72f-4d7c-9af3-39d37de56b0d,#marvinbracy-NFL-FA-87,,,,,,,
1800,,1D2428228DCB,matthews,Vanderbilt,,,27570.0,jordan,,10.0,['TE'],,True,CAR,[],Madison Academy (AL),81.0,,jordanmatthews,Matthews,,,6.0,15974.0,Active,,1704762339343.0,32.0,683.0,,,Jordan Matthews,555648.0,1992-07-16,9273.0,212,75,555648.0,16763.0,"{'channel_id': '1113708884209463296', 'rookie_year': '2014'}",1800,Jordan,nfl,,TE,00-0031299,7b96a836-666b-47b6-a0a7-9dbb0b4c53e8,#jordanmatthews-NFL-CAR-81,TE,9420.0,,,,,
6702,,,jacas,,,,,andrew,,0.0,['K'],,False,,[],,0.0,,andrewjacas,Jacas,,,,21619.0,Inactive,,,,9999999.0,,,Andrew Jacas,,,,,,,,{'override_active': 'false'},6702,Andrew,nfl,,K,,,#andrewjacas-NFL-FA-0,,,,,,,
833,,,cameron,Southern California,,,24889.0,jordan,,9.0,['TE'],,False,,[],Newbury Park (CA),84.0,,jordancameron,Cameron,,,,12861.0,Inactive,,,32.0,9999999.0,,,Jordan Cameron,,1988-08-07,7426.0,249,"6'5""",399286.0,14189.0,,833,Jordan,nfl,,TE,,44257544-0a90-4bca-b759-e589a70cf168,#jordancameron-NFL-FA-84,,6572.0,,,,,
2537,,,alford,West Virginia,,,28626.0,mario,,5.0,['WR'],,False,,[],Greenville (GA),15.0,,marioalford,Alford,,,,16997.0,Inactive,,1511814603642.0,28.0,9999999.0,,,Mario Alford,,1992-02-25,10226.0,180,"5'9""",748114.0,3052686.0,,2537,Mario,nfl,,WR,00-0031962,7ac67432-0811-432b-a425-e1abf1859475,#marioalford-NFL-FA-15,,,,,,,
3953,,,trainor,West Georgia,,,30080.0,austin,,0.0,['QB'],,False,,[],,9.0,,austintrainor,Trainor,,,,18786.0,Inactive,,,,9999999.0,,,Austin Trainor,,,11679.0,212,"6'2""",515272.0,,,3953,Austin,nfl,,QB,,,#austintrainor-NFL-FA-9,,,,,,,
5100,,A231732BC99F,wilkins,Ole Miss,,,31139.0,jordan,,5.0,['RB'],,True,,[],St. Benedict at Auburndale (TN),30.0,,jordanwilkins,Wilkins,,,,19979.0,Active,,1698776426729.0,29.0,9999999.0,,,Jordan Wilkins,749205.0,1994-07-18,12942.0,216,73,749205.0,3051891.0,"{'channel_id': '1116853055858409472', 'rookie_year': '2018'}",5100,Jordan,nfl,,RB,00-0034400,070850a3-7387-4836-b3eb-b1c8f8731aab,#jordanwilkins-NFL-FA-30,,13276.0,,,,,
7938,,F36BA7D82534,kampmoyer,Oregon,,,,hunter,,3.0,['TE'],,True,DEN,[],Bishop Union (CA),84.0,,hunterkampmoyer,Kampmoyer,,,,,Active,,1722658240093.0,26.0,9999999.0,,,Hunter Kampmoyer,910567.0,1998-02-06,15765.0,243,76,,,"{'channel_id': '1113708733474566144', 'rookie_year': '2021'}",7938,Hunter,nfl,,TE,,d6e66d88-b014-4de0-84af-45358dc4bda0,#hunterkampmoyer-NFL-DEN-84,TE,,,,,,
404,,,kitna,Central Washington,,,,jon,,24.0,['QB'],,False,,[],,3.0,,jonkitna,Kitna,,,,8842.0,Inactive,,,47.0,9999999.0,,,Jon Kitna,,1972-09-21,,219,"6'2""",,,,404,Jon,nfl,,QB,,,#jonkitna-NFL-FA-3,,28.0,,,,,
698,,,whitehurst,Clemson,,,7830.0,charlie,,14.0,['QB'],,False,,[],Chattahoochee (GA),15.0,,charliewhitehurst,Whitehurst,,,,12137.0,Inactive,,,38.0,9999999.0,,,Charlie Whitehurst,,1982-08-06,4825.0,226,"6'5""",156595.0,9667.0,,698,Charlie,nfl,,QB,,34cc7f47-9f14-4661-b9af-c9d3b2fc873a,#charliewhitehurst-NFL-FA-15,,3623.0,,,,,
8698,,A9F50580EAE8,tonges,California,,,,jake,,2.0,['TE'],,True,SF,[],Los Gatos (CA),88.0,,jaketonges,Tonges,,,6.0,,Active,,1707865210601.0,25.0,547.0,,,Jake Tonges,1068872.0,1999-07-08,16418.0,240,76,,,"{'channel_id': '1113708877775400960', 'rookie_year': '2022'}",8698,Jake,nfl,,TE,,8d9236c0-ce09-11ec-9598-03840dd5f387,#jaketonges-NFL-SF-88,TE,,,,,,
3453,,,ferguson,Illinois,,,29599.0,josh,,6.0,['RB'],,True,,[],Joliet Catholic (IL),36.0,,joshferguson,Ferguson,,,,18217.0,Active,,1596496205763.0,28.0,1053.0,,,Josh Ferguson,,1993-05-23,11005.0,205,70,606045.0,2576165.0,{'channel_id': '1116852865529282560'},3453,Josh,nfl,,RB,00-0032377,1bdc067c-6376-4c35-b9f8-cebbb1ad595f,#joshferguson-NFL-FA-36,,11293.0,,,,,
4385,,,phillips,North Carolina-Charlotte,,,30618.0,kalif,,5.0,['RB'],,True,,[],A.L. Brown (NC),34.0,,kalifphillips,Phillips,,,,19242.0,Active,,,27.0,9999999.0,,,Kalif Phillips,,1994-03-22,12345.0,221,70,784764.0,3059488.0,{'channel_id': '1116852958999347200'},4385,Kalif,nfl,,RB,,6c94dde8-296a-4bc9-8c44-052a109dce92,#kalifphillips-NFL-FA-34,,,,,,,
7013,,,montez,Colorado,,,33207.0,steven,,3.0,['QB'],,True,,[],Del Valle (TX),12.0,,stevenmontez,Montez,,,,21809.0,Active,,1671732612175.0,26.0,9999999.0,,,Steven Montez,882704.0,1997-01-14,14393.0,230,77,,3915436.0,{'channel_id': '1116853323299815424'},7013,Steven,nfl,,QB,,d446443f-130c-4bce-a300-a15cf66f27f1,#stevenmontez-NFL-FA-12,,,,,,,
2193,,,reaves,Alabama-Birmingham,,,27943.0,darrin,,8.0,['RB'],,False,,[],Clay-Chalkville (AL),24.0,,darrinreaves,Reaves,,,,16561.0,Inactive,,,28.0,9999999.0,,,Darrin Reaves,,1993-04-17,9732.0,220,70,609947.0,17397.0,,2193,Darrin,nfl,,RB,,48788b09-274d-4ccd-8b2f-9e35ba952acd,#darrinreaves-NFL-FA-24,,,,,,,
7862,,,vasher,Texas Tech,,,,tj,,1.0,['WR'],,True,,[],Rider (TX),16.0,,tjvasher,Vasher,,,,,Active,,1661730315770.0,24.0,500.0,,,T.J. Vasher,924956.0,1998-08-29,15244.0,210,77,,,{'channel_id': '1116853425003298816'},7862,T.J.,nfl,,WR,,3bedede2-77a8-4dd7-bc43-137c0ff08153,#tjvasher-NFL-FA-16,,,,,,,
10233,,8174F14224A5,duggan,TCU,,,,max,,1.0,['QB'],,True,LAC,[],Lewis Central (IA),8.0,,maxduggan,Duggan,,,3.0,,Active,,1704858343914.0,23.0,393.0,,,Max Duggan,1162793.0,2001-03-12,16729.0,207,73,,,"{'channel_id': '1113708692546547712', 'rookie_year': '2023'}",10233,Max,nfl,,QB,,a7ef9eec-dab5-4321-a836-af3d085b4ba4,#maxduggan-NFL-LAC-8,QB,,,,,,
8079,,,stevens,California,,,8862.0,craig,,12.0,['TE'],,False,,[],Palos Verdes Peninsula (CA),88.0,,craigstevens,Stevens,,,,3.0,Inactive,,,36.0,9999999.0,,,Craig Stevens,,1984-09-01,5777.0,263,"6'3""",213961.0,11319.0,,8079,Craig,nfl,,TE,,71b9b180-93be-4bbc-bc9f-c48b53933c7c,#craigstevens-NFL-FA-88,,4864.0,,,,,
1517,,,riddick,Notre Dame,,,26822.0,theo,,9.0,['RB'],,True,,[],Immaculata (NJ),0.0,,theoriddick,Riddick,,,,15126.0,Injured Reserve,,1627678204988.0,30.0,456.0,,,Theo Riddick,,1991-05-04,8763.0,201,69,508985.0,15994.0,{'channel_id': '1116852742409682944'},1517,Theo,nfl,,RB,00-0030107,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,#theoriddick-NFL-FA-0,,8485.0,,,,,
5354,,,rooker,None,,,,canon,,0.0,['K'],,False,,[],,15.0,,canonrooker,Rooker,,,,20414.0,Inactive,,,,9999999.0,,,Canon Rooker,,,,192,"5'11""",,3040582.0,{'override_active': 'false'},5354,Canon,nfl,,K,,,#canonrooker-NFL-FA-15,,,,,,,
6279,,BE1D7BD20422,dillon,Marian (IN),,,32142.0,brandon,,4.0,['TE'],Questionable,True,,[],Carroll (IN),46.0,,brandondillon,Dillon,,,,21161.0,Inactive,,1693345810018.0,26.0,9999999.0,,,Brandon Dillon,1165740.0,1997-04-30,14001.0,250,77,1165740.0,4411192.0,{'channel_id': '1116853225861939200'},6279,Brandon,nfl,Undisclosed,TE, 00-0035102,c1576aca-1bd1-4b9f-ba83-10235f1e2eca,#brandondillon-NFL-FA-46,,,,,,,
